date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2017-11-07,1688515.7344885143,517,131295534.12790097,0.977155,1827370.0,480,682.2945942266423
2017-11-08,1334286.7752325335,653,136358885.45454544,1.02,3162230.0,615,722.4558
2017-11-09,3856586.0675083008,895,145011922.13793105,1.08,3713980.0,797,864.0
2017-11-10,3197874.8301198906,1025,155936496.57142857,1.16,4331320.0,925,882.710932
2017-11-11,1977142.7111440883,854,158097839.39655173,1.18,3341260.0,750,1053.0706961294
2017-11-12,2911257.4293250926,653,154309509.90291262,1.15,4044360.0,601,800.9026223695
2017-11-13,3846174.6380186714,593,138193100.86363634,1.03,2533900.0,596,1028.97
2017-11-14,1096500.8997354591,554,147540551.74311927,1.1,2103320.0,563,549.6298673195
2017-11-15,1369154.9323248784,457,147966121.80952382,1.1,2040950.0,518,1104.4
2017-11-16,1319804.5516422344,522,142501543.44954127,1.06,2711870.0,541,834.2344117759
2017-11-17,1248786.9584822094,461,147011795.74074075,1.1,2472740.0000000005,447,769.324166776
2017-11-18,1207029.723474709,388,143036805.5486726,1.07,2322650.0,405,592.332954
2017-11-19,2268662.4395762635,368,150269222.4864865,1.12,1865000.0,423,557.7600000000001
2017-11-20,2377703.8449694887,502,148344532.22727272,1.11,2329790.0,505,590.5200000000001
2017-11-21,5289746.046152094,508,147152511.2037037,1.1,2273720.0,516,705.3260500000001
2017-11-22,1330680.8028080896,537,145321393.62162164,1.08,2462030.0,554,707.6699892
2017-11-23,2776777.2316616103,676,149305271.0642202,1.11,3389830.0,652,1034.5089
2017-11-24,1695754.2986557954,585,147513775.0,1.1,3881350.0,565,625.9000000000001
2017-11-25,1545791.9602103513,590,147427146.63716817,1.1,4326530.0,570,660.5995
2017-11-26,3872275.546670292,975,151867431.93283582,1.13,8519500.0,832,1391.8955799999999
2017-11-27,4662167.3253701,760,179404220.17600003,1.34,7203350.0,776,1335.98
2017-11-28,2093777.3828087354,764,167698277.31092438,1.25,6956870.0,743,839.9825
2017-11-29,4095707.830325155,893,159209656.0384615,1.19,7987200.0,734,1259.0644108
2017-11-30,5340998.040059166,700,141786727.10091743,1.06,6932710.0,636,2119.4700373597
2017-12-01,1089935.8947188312,413,146124891.66363636,1.09,5718590.0,406,784.8000000000001
2017-12-02,1896733.6276113095,421,147242677.5925926,1.1,6350120.0,459,1001.20394
2017-12-03,7284554.144683765,1161,146203379.16379312,1.09,14703900.0,984,3133.7500000000005
2017-12-04,4215541.243929407,734,155239319.10077518,1.16,17105500.0,571,2085.3673799999997
2017-12-05,2653182.9939763313,618,172716782.1764706,1.29,21937700.0,631,1290.0
2017-12-06,2705203.909248741,427,205435000.4210526,1.53,18240500.0,428,1655.46
2017-12-07,10820086.152058885,858,202579322.2230769,1.51,17081800.0,853,4167.82922890975
2017-12-08,5081835.43634815,2053,173898837.53731343,1.3,15028900.0,1989,1429.4580300000002
2017-12-09,27701858.19547362,1792,179983410.33587787,1.34,11555400.0,1794,3051.1733
2017-12-10,9521609.078511521,2106,176339682.88524592,1.32,11857300.0,2113,1320.0
2017-12-11,2062070.7712403375,598,162625164.625,1.21,12061600.000000002,634,1288.045
2017-12-12,17150370.18204958,770,172883053.86363634,1.29,12071700.0,630,1348.957515
2017-12-13,8994241.110443722,850,176445760.93023258,1.32,10077300.0,652,1531.8600000000001
2017-12-14,20624117.66243148,1309,173071831.21084338,1.29,20394800.0,1038,1407.5305670946
2017-12-15,6607063.941573663,1049,224605557.10126582,1.67,12895600.0,837,1666.6599999999999
2017-12-16,26594770.572685704,2507,213291945.15606937,1.59,11477300.0,2285,3178.4100000000003
2017-12-17,6527142.31556034,1649,233886336.28947368,1.74,24405200.0,1372,1630.6932
2017-12-18,13915457.973496486,1698,307177740.6805556,2.29,28833800.0,1206,2060.5843648855002
2017-12-19,12859753.11532302,1505,388657330.4411764,2.9,25007500.0,1204,2131.3057
2017-12-20,6008757.148226665,924,369543843.54022986,2.76,17779200.0,770,2305.729806
2017-12-21,8216310.646661933,1130,349990369.5405406,2.61,16736300.0,989,2090.61
2017-12-22,5906740.095461666,980,343141734.40000004,2.56,13412200.0,807,1995.201792
2017-12-23,5062299.176357169,883,283939199.0222222,2.12,11332800.0,787,1321.935328
2017-12-24,5515710.714983767,687,301499316.45569617,2.25,11938200.0,550,1843.243425
2017-12-25,4231317.843288818,803,318224257.4564315,2.37,12568500.0,607,1936.719207
2017-12-26,4862878.49311309,694,323593321.35317457,2.41,12686800.0,649,1446.0
2017-12-27,4388725.227090641,621,337445405.85,2.52,10329300.0,613,1256.22
2017-12-28,5568843.3544922555,588,321146766.04545456,2.39,11990700.0,502,1448.806528
2017-12-29,4157637.5502857454,590,327449378.4541833,2.44,10801600.0,577,1463.1704
2017-12-30,3654694.7658535154,575,334039400.74666667,2.49,10866200.0,533,1616.6109660053835
2017-12-31,4033995.0584348002,690,299017731.20610684,2.23,14615300.0,508,1984.3655
2018-01-01,8560643.781505687,1119,351752679.00653595,2.62,22476900.0,776,2612.1400000000003
2018-01-02,11081957.1240526,1277,413428285.62573105,3.08,27472099.999999996,965,2214.977072
2018-01-03,6362064.448350757,868,458562596.7910864,3.42,24648600.0,734,2244.0990038112
2018-01-04,8583641.283670323,867,481390932.7272727,3.59,23788600.0,761,2772.366012
2018-01-05,9879253.429100936,1082,450647474.7255521,3.36,31078100.0,775,3258.9948255816
2018-01-06,23669745.288569517,1446,425484828.7914573,3.17,34950900.0,1212,2943.4432699999998
2018-01-07,20026484.90020718,1827,532756353.73921573,3.97,61758700.0,1686,2308.647898
2018-01-08,23350486.65904008,1021,681347254.0583334,5.08,41314100.0,920,3058.16
2018-01-09,9800494.84520914,961,646700940.0487804,4.82,37437600.0,885,2886.698964
2018-01-10,10225317.781932766,835,763546750.6076924,5.69,26237499.999999996,806,3675.7400000000002
2018-01-11,11565278.586161317,731,692655348.8380952,5.17,20044800.0,716,2843.5
2018-01-12,5854157.899924745,729,563499687.3434125,4.2,22352600.0,748,1940.4
2018-01-13,5855091.68938652,615,621673401.8396436,4.63,25910900.0,682,1911.15751
2018-01-14,3081697.035046146,558,603171152.8708134,4.5,20195300.0,647,1680.8705325225
2018-01-15,6490573.413794566,737,558812504.4774193,4.17,34848700.0,690,2208.4320000000002
2018-01-16,11037002.693588873,820,621738863.7209302,4.64,25537400.0,806,2736.904
2018-01-17,8272492.631435825,769,458989793.661442,3.42,21311900.0,729,2109.330144
2018-01-18,7927709.378631956,677,430393731.24,3.21,25672400.0,686,1844.69712
2018-01-19,7616154.476220096,752,432072076.8977556,3.22,55232300.0,733,1930.39
2018-01-20,8022731.658309041,863,543368337.5675675,4.05,36904700.0,771,1911.6890999999998
2018-01-21,16739787.068310076,707,596211989.4876034,4.44,43106800.0,628,3403.81944
2018-01-22,21338531.290640898,587,491979604.5115607,3.67,39804000.0,545,2179.98
2018-01-23,6263056.954268525,487,463954530.4272997,3.46,34745900.0,450,2195.23852
2018-01-24,6633336.958516666,541,453834027.44642854,3.38,37875300.0,489,1580.9607210150184
2018-01-25,3624975.9365581125,574,457364246.12352943,3.41,43859700.0,494,1702.4425
2018-01-26,8988038.480484026,645,454206758.96808517,3.39,25988700.0,599,2244.1800000000003
2018-01-27,4767135.168873453,599,504489310.3324538,3.76,14706400.0,526,1425.04
2018-01-28,2988095.7597772726,512,510247673.5368957,3.8,19506000.0,501,1185.4884070909998
2018-01-29,5984541.328964699,755,526887293.8629442,3.93,28884900.0,614,2379.578058
2018-01-30,6945928.485263596,735,531332206.9,3.96,18877600.0,509,1987.0674925052872
2018-01-31,7459097.434792157,727,490508801.76642334,3.66,24615000.0,616,1830.0
2018-02-01,15327052.80387938,1447,549142034.918079,4.09,16993000.0,1373,8.18
2018-02-02,4867498.782490005,630,474141104.8245614,3.54,12133700.0,530,1782.4926600000001
2018-02-03,1761491.3369708986,709,460414589.03856045,3.43,8116920.0,663,139.716591
2018-02-04,7535745.668347373,547,521997361.6925373,3.89,11530400.0,438,2718.1375000000003
2018-02-05,4436921.496333374,560,443220332.2596899,3.31,7429440.000000001,462,2197.98895
2018-02-06,5344057.871952965,548,346127738.32573295,2.58,11161400.0,460,2008.87959
2018-02-07,8353032.27079449,501,411013347.75,3.06,6382420.0,434,1831.104
2018-02-08,1751205.6500397788,194,375043328.25806445,2.8,6316879.999999999,232,1428.2785999999999
2018-02-09,4636753.649902103,473,415790508.5545722,3.1,3555749.9999999995,415,1889.2206
2018-02-10,4851028.548295588,783,450716749.4579439,3.36,10380200.0,604,1518.72
2018-02-11,8019356.56037483,932,429712315.4121864,3.2,10079100.0,671,1354.40976
2018-02-12,11747133.383278806,645,378109853.91519433,2.82,10051900.0,483,1460.76
2018-02-13,8655768.899676193,530,378053615.8636363,2.82,11222400.0,403,1418.2489229999999
2018-02-14,6052887.2445032755,482,352919246.08148146,2.63,9502420.0,373,2243.707991196
2018-02-15,4971867.027702703,536,361512695.5434783,2.7,10666700.0,393,1917.5122386540002
2018-02-16,12279767.9080653,359,368135711.19453925,2.74,6878010.0,321,1370.0
2018-02-17,3443628.3458665446,304,393033028.6541096,2.93,6526550.0,299,1165.22584
2018-02-18,1773336.917740891,550,391403326.99224806,2.92,5362450.0,540,936.5553980000001
2018-02-19,3689007.6418142365,370,344215974.23255813,2.57,4760120.0,352,1322.78414
2018-02-20,4922808.509186358,570,348096961.83700436,2.59,6848230.0,449,1821.1584999999998
2018-02-21,1978700.0023090155,459,306370481.1666666,2.28,7569490.000000001,391,1235.55936
2018-02-22,1045546.1575900858,375,290819068.3864734,2.17,4092330.0,358,914.6333
2018-02-23,1075058.4658448861,361,278449750.6542056,2.08,3038190.0,314,603.2
2018-02-24,1568399.639241676,382,285906099.3484849,2.13,3204390.0,318,1417.5149999999999
2018-02-25,1541351.30963232,334,265596359.26153848,1.98,2605200.0,286,815.4630000000001
2018-02-26,2155231.6320808562,459,260932054.3069307,1.95,2570910.0,403,826.8
2018-02-27,1486977.6317885036,455,269536972.0,2.01,3529410.0,350,434.17240726740044
2018-02-28,1885720.855814807,507,266461193.24855492,1.99,3686690.0,425,440.2843703405081
2018-03-01,992743.8146469782,536,232226365.10052913,1.73,3383640.0,365,254.95961499999999
2018-03-02,2713700.5702251173,517,253017705.11538458,1.89,5090810.0,376,170.30222999999998
2018-03-03,1402800.9342487322,464,242698809.5989011,1.81,5753160.0,342,342.82124
2018-03-04,1648238.6912792418,376,243805351.15846995,1.82,5308880.0,312,357.35882000000004
2018-03-05,3144059.9342295956,617,245918520.96534652,1.83,17030600.0,472,703.3834901796437
2018-03-06,2638751.894857153,448,269720726.15999997,2.01,8111770.0,344,643.8990076499999
2018-03-07,3441945.4921409385,447,234523740.13157895,1.75,6734160.0,345,824.7717132759492
2018-03-08,2236626.036843845,523,203674862.84057972,1.52,3250810.0,414,599.792
2018-03-09,1729412.2301819806,571,184340146.09302324,1.37,4859010.0,417,695.7819000000001
2018-03-10,348499.847285293,290,173942292.04918033,1.3,5126940.0,261,320.77262321
2018-03-11,1310080.0936756248,251,161984635.07633588,1.21,5228620.0,227,167.585
2018-03-12,782828.7279351827,247,175443289.76984128,1.31,4417600.0,258,303.08815000000004
2018-03-13,1878068.5213687296,460,167934398.4375,1.25,6610550.0,369,667.5118125
2018-03-14,1680304.4011539381,435,172351303.91150445,1.29,5668850.0,365,968.4030000000001
2018-03-15,1513257.9001690934,503,151477922.5892857,1.13,5164800.0,345,1069.157862
2018-03-16,2113296.119698646,441,150178543.85585585,1.12,4321180.0,382,1270.7791040000002
2018-03-17,676286.4090877211,244,148602528.11650485,1.11,3591130.0,219,839.461365
2018-03-18,1308791.5466869327,386,138156677.69659686,1.03,4480290.0,342,854.156031
2018-03-19,1756951.421332591,796,132385775.03761755,0.990434,5494960.0,606,236.7814697423477
2018-03-20,928367.3650704314,2821,154204856.26984125,1.15,8346810.000000001,2261,3.4499999999999997
2018-03-21,4904665.8687066715,1922,169233821.5909091,1.26,8149520.0,1539,3.7800000000000002
2018-03-22,1839882.1775629919,2246,176532229.11627907,1.32,5362740.0,1868,2.5212
2018-03-23,1559569.1223013476,3124,172895317.33333334,1.29,6839930.0,2528,2.0769
2018-03-24,1161743.8670437855,1461,184119109.27083337,1.37,10285100.0,1087,2.6989
2018-03-25,1858384.6256218073,489,191134252.83333334,1.43,7518250.0,360,429.0
2018-03-26,2192789.264807839,657,184540287.9512195,1.38,8545780.0,516,227.05553999999995
2018-03-27,866917.9384281918,846,164144005.33333334,1.22,4236870.0,759,2.318
2018-03-28,632839.2538637614,766,157268907.605042,1.17,5456790.0,703,2.1879
2018-03-29,891418.0374893327,886,159617908.8254951,1.19,5216290.0,720,5.212199999999999
2018-03-30,686393.4647250676,896,133393110.52492942,0.990379,3843440.0,699,1.980758
2018-03-31,801613.8095767655,808,136815350.83142123,1.02,4617870.0,665,1.8768
2018-04-01,398551.1259527933,590,133939814.26589844,0.998562,4787510.0,496,1.9571815199999998
2018-04-02,463663.17737359926,699,125699372.03726037,0.937127,4495100.0,612,1.8086551100000001
2018-04-03,412132.9513542739,658,130473459.09311332,0.971803,4721080.0,514,5.830818
2018-04-04,720065.5237028564,671,140839331.2949343,1.05,4364490.0,464,49.980000000000004
2018-04-05,4353135.956017302,1529,121963910.5901941,0.909278,4723050.0,970,973.2973542904
2018-04-06,1411736.9091926513,677,119721748.44281556,0.892562,4010810.0,462,537.322324
2018-04-07,1188443.6430397904,544,118003240.42869928,0.87975,5279040.0,335,525.31620283736
2018-04-08,1057003.0080410813,545,132281397.67764218,0.986198,5081520.0,410,361.285747716
2018-04-09,1448452.1337381648,633,133699582.01960406,0.996771,6345480.0,401,498.3855
2018-04-10,2188363.9173742896,586,133302988.95704423,0.992221,8456530.0,377,606.1464197906
2018-04-11,1079215.2404659044,566,139460302.84684685,1.04,10281600.0,395,400.70375029312163
2018-04-12,1653623.865239098,690,149141346.92857146,1.11,11925600.0,411,664.214454
2018-04-13,3205716.2352624307,730,168713996.1818182,1.26,11943600.0,454,747.4432601847985
2018-04-14,1979333.1045609806,614,176369126.57894734,1.31,12672600.0,439,396.1739971533048
2018-04-15,1316496.2579653275,434,178910841.80291972,1.33,12089200.0,323,516.8422792503205
2018-04-16,1158443.1074657948,575,184863810.34285715,1.38,14243500.0,389,690.0
2018-04-17,1143921.6616046722,548,187348059.42446044,1.4,12960400.000000002,445,505.84126210801816
2018-04-18,1195320.9996891178,658,186548710.31578946,1.39,13888000.0,518,441.03518499999996
2018-04-19,2380371.3446834944,760,203479097.36708862,1.52,16698100.000000002,533,844.8664640000001
2018-04-20,3084860.4163468517,636,211314176.52694613,1.58,14215300.0,458,790.0
2018-04-21,5676490.79832556,535,224385411.6585366,1.67,11817400.0,452,630.9252270925906
2018-04-22,3920709.9380882108,519,219478144.77647057,1.64,11912800.0,432,841.0319911609404
2018-04-23,4559964.885631574,1396,227770384.76683939,1.7,19392700.0,1060,725.062749915
2018-04-24,5952864.717807919,1286,259165856.2339449,1.93,28562900.0,785,1235.6825
2018-04-25,2642868.277612946,884,290428772.959799,2.17,16136800.0,618,1095.4212078915
2018-04-26,126082050.95928772,17781,270832817.256705,2.02,154904000.0,14453,725.94154
2018-04-27,14919529.322741734,1591,351837443.9773585,2.62,116504999.99999999,1183,1636.6616
2018-04-28,8797836.571798258,795,356228051.5694445,2.66,37580100.0,636,1013.7712200000001
2018-04-29,5917349.051091628,805,380557297.38628155,2.84,51098999.99999999,595,1420.0
2018-04-30,4445020.105687582,644,372069707.2121212,2.77,38829400.0,528,1390.2491499999999
2018-05-01,4398647.132600468,522,355719602.6153846,2.65,18810100.0,439,692.4294975
2018-05-02,2324672.5695833485,556,348418639.5471698,2.6,15831699.999999998,496,671.4848498975656
2018-05-03,2767667.675574049,728,353528370.69767445,2.64,18637100.0,500,1446.1864560000001
2018-05-04,2549293.9024395207,566,346202166.912,2.58,25322999.999999996,448,949.0014
2018-05-05,2623508.4713934227,505,336630642.69512194,2.51,22520600.0,417,793.7946690237175
2018-05-06,2244607.9819169724,421,330012342.3913044,2.46,21862099.999999996,364,730.62
2018-05-07,2717725.0186091405,450,308026624.2307692,2.3,25949300.0,372,1442.5716450845564
2018-05-08,2207609.7532709683,481,315656760.3097345,2.35,27067100.0,415,1169.13205
2018-05-09,1458049.1267865226,638,303756905.0,2.26,29776100.0,459,609.1242133093999
2018-05-10,7735394.3848469285,1138,305017492.98198193,2.27,61775700.0,632,1506.1064099999999
2018-05-11,2939551.290149016,605,296603933.6919192,2.21,35688500.0,356,1569.1201110203276
2018-05-12,3427909.937186647,534,265102403.68421054,1.98,30203900.0,364,1125.517842097575
2018-05-13,1932028.07427053,511,278642615.0857143,2.08,31141300.0,319,1365.3972800000001
2018-05-14,3747804.2571922564,766,280237944.49999994,2.09,31662200.0,487,1303.4253649999998
2018-05-15,7478325.293961068,1119,295547175.27638197,2.2,30701400.0,742,1365.5686
2018-05-16,2915696.2602497153,479,268381969.63350788,2.0,23301700.0,345,758.0
2018-05-17,836837.4049515213,368,255733147.0,1.91,19886300.0,266,829.385985
2018-05-18,1464077.60521297,320,243516629.92222223,1.82,18822000.0,224,1352.79561417
2018-05-19,823454.9571215493,298,241913728.839779,1.8,19479400.0,241,706.9548456000001
2018-05-20,2204007.463977633,310,242491157.7724868,1.81,18954000.0,219,1400.031020505239
2018-05-21,2028023.2079449396,364,253145569.57627118,1.89,18836800.0,272,1321.6108499055
2018-05-22,6047955.8434218075,393,236937094.4347826,1.77,17057000.0,296,1168.2
2018-05-23,865682.4537551563,350,215372586.41726622,1.61,16570100.0,278,694.264781895641
2018-05-24,22556118.739933,724,185168599.95918366,1.38,15964500.0,656,18709.589291999997
2018-05-25,14100458.576868396,1389,197077197.04379562,1.47,18430900.0,996,7367.3842199853
2018-05-26,4872481.906778618,916,184246643.05384615,1.37,15249700.0,846,3958.57888231325
2018-05-27,3400619.0391853414,800,175543567.4651163,1.31,13004200.0,770,2617.511
2018-05-28,5046244.6930797165,1008,173455622.76923078,1.29,14453600.0,846,1548.3225
2018-05-29,2550864.2755093733,923,156414628.5,1.17,15163100.0,777,932.8409999999999
2018-05-30,2488468.272208484,855,169380937.4634146,1.26,13971999.999999998,791,608.52267
2018-05-31,2441077.4535584194,900,164850486.4285714,1.23,15714900.0,739,357.69261
2018-06-01,4372085.884708675,1196,178930494.807947,1.33,24417200.0,856,311.9995094755
2018-06-02,5225087.975456644,1197,203917444.72727275,1.52,24827600.0,821,286.539339330383
2018-06-03,2211353.5983546902,363,206769585.3548387,1.54,19258400.0,267,712.2345430816
2018-06-04,2350782.0467114127,425,208555206.62068966,1.55,16596700.0,291,831.73
2018-06-05,3326891.9752517412,370,195219224.97931036,1.46,12427500.0,244,1594.2563680899998
2018-06-06,2110297.005382499,302,193638042.25352114,1.44,11588700.0,213,1850.978977677907
2018-06-07,2336504.046853378,320,190577847.5177305,1.42,11548400.0,248,1308.7264562403
2018-06-08,2569015.6198725286,393,188587331.2116788,1.41,13005600.0,260,1649.5589999858998
2018-06-09,5613718.637334578,193,183642971.58646616,1.37,10198200.0,183,755.4810200000001
2018-06-10,4771447.717106576,692,177858083.036036,1.33,8710260.0,462,1112.076049364226
2018-06-11,2162612.729052919,350,148372013.76521742,1.11,6628540.0,244,2110.221
2018-06-12,1942407.9956769035,390,153641580.97087377,1.15,6815290.0,260,1080.3836
2018-06-13,2025781.9668911712,528,138156678.20332488,1.03,6512420.0,345,910.5370174455189
2018-06-14,1859319.0573371116,406,126489820.42419428,0.944982,6589800.0,242,2876.997699
2018-06-15,22961433.267414942,302,140192307.32673267,1.05,5115870.0,233,800.8665000000001
2018-06-16,257296.0426422931,155,134132697.33593452,1.0,5055250.0,141,564.0
2018-06-17,180978.15828855828,133,132761324.6982458,0.989776,4491000.0,125,248.282340272
2018-06-18,198841.98185677765,159,132015011.2827206,0.987125,5116210.0,132,99.05890702924485
2018-06-19,752753.2060414201,224,136815350.46259,1.02,5246640.0,175,346.35222
2018-06-20,1715820.3895383468,310,134132697.37202215,1.0,5107690.0,270,722.547300445
2018-06-21,1297154.4437506292,330,132312382.14251462,0.986429,4887330.0,240,284.5828922849
2018-06-22,735543.7342826221,349,127586484.83314942,0.951196,5110640.0,255,786.419365733512
2018-06-23,577448.0116295842,289,111863852.62992987,0.833979,4639200.0,197,693.2551682550601
2018-06-24,967735.5048782291,257,109412577.01244357,0.815704,4177550.0000000005,193,479.06982652381066
2018-06-25,387521.9445168019,289,106812281.38822214,0.796318,4771540.0,166,300.297092343343
2018-06-26,1292117.4413164312,187,120041386.60137108,0.894945,4447740.0,138,727.9840608000001
2018-06-27,477251.56907325273,210,113081642.92284115,0.843058,4961950.0,169,264.27921744248914
2018-06-28,322343.1292301932,231,109904039.36843508,0.819368,4241330.0,170,351.508872
2018-06-29,1440421.3375094908,317,102681395.8592891,0.765521,7004030.0,251,400.21437879999996
2018-06-30,980368.7315125151,319,113020478.66304362,0.842602,11780700.0,224,447.8799532278
2018-07-01,291460.3016488774,159,126959414.56351517,0.946521,6127250.0,134,729.07950397653
2018-07-02,291713.12931503623,154,120136486.69607653,0.895654,8364520.0,139,540.0597835658676
2018-07-03,1154249.0075278876,265,132774054.25321585,0.991471,13265500.0,217,810.241007381
2018-07-04,642246.640452866,260,134019891.82427368,0.999159,5411980.0,228,503.6960494367268
2018-07-05,5898933.369625708,823,126231207.82637776,0.941092,10880400.0,454,2015.7775924616988
2018-07-06,1167016.6345845463,228,133837873.41862823,0.997802,5942460.0,162,1069.3434055980001
2018-07-07,695418.706916954,213,132717794.91036832,0.993129,5406860.0,184,1182.8166390000001
2018-07-08,1152188.8648104735,270,135875081.0,1.01,5610660.0,202,560.3771718300001
2018-07-09,583847.1755358834,236,135474023.8099184,1.01,4761960.0,205,532.7123739745783
2018-07-10,1342967.284414075,384,129145643.71830392,0.96282,5496500.0,234,1201.59936
2018-07-11,980471.5180691371,295,113342799.84417474,0.845005,4930480.0,196,981.89581
2018-07-12,769766.2011730263,218,116137320.67089105,0.865839,4471330.0,150,1069.8307549795709
2018-07-13,767411.3683322475,307,113981405.13290255,0.849766,5003430.0,178,670.5138152847271
2018-07-14,206271.2787131723,99,115519639.42606193,0.861234,3188230.0,100,541.60422558
2018-07-15,482022.45505909313,185,117581660.82150081,0.876607,3999540.0,170,424.277788
2018-07-16,466028.52180208545,300,120411189.887241,0.897702,4643480.0,231,342.884907955316
2018-07-17,766011.0203299063,306,130222293.873279,0.966767,5399000.0,214,453.408516959705
2018-07-18,1161333.4955402887,754,135066298.7403846,1.01,6404020.0,516,277.245
2018-07-19,2087948.9283154067,477,139903213.7904762,1.04,6466140.0,279,559.7280000000001
2018-07-20,1386668.5595255762,509,142180658.50312158,1.06,5438819.999999999,366,1212.958
2018-07-21,846957.4314455434,303,125098725.59928924,0.932649,4406960.0,184,457.56201339620645
2018-07-22,298562.7661471011,163,126061395.93374279,0.939826,4301060.0,134,373.110922
2018-07-23,667453.8197008291,307,124084011.65281384,0.925084,4733000.0,185,760.9048281100801
2018-07-24,891671.0523793075,305,123063262.06655402,0.917474,4593280.0,188,466.0876274636408
2018-07-25,1040042.4235657876,413,122305546.0513407,0.911825,5172880.0,235,465.03075
2018-07-26,758568.876230974,256,123452783.6246646,0.920378,4278160.0,217,276.10988698822354
2018-07-27,255496.38900866307,156,120460283.19616485,0.898068,29380300.0,155,463.3432216505655
